# PAGES2kv2_Arc-Tornio_Loader_2011LMR77 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Documents
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_Arc-Tornio_Loader_2011LMR77 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: Loader, Neil J.,Jalkanen, Risto,Mccarroll, Danny,Moberg, Anders
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: Loader, Neil J.,Jalkanen, Risto,Mccarroll, Danny,Moberg, Anders
#	Published_Date_or_Year: 
#	Published_Title: Spring temperature variability in northern Fennoscandia AD 1693-2011
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 10.1002/jqs.1528
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Tornio
#	Location: 
#	Country: 
#	Northernmost_Latitude: 65.84
#	Southernmost_Latitude: 65.84
#	Easternmost_Longitude: 24.819
#	Westernmost_Longitude: 24.819
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_Arc-Tornio_Loader_2011LMR77
#	Earliest_Year: 1695
#	Most_Recent_Year: 2011
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[4, 5]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##temp	air temperature, , , degrees C, "[4, 5]", Documents, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	temperature
1832	3.2
1831	1.3
1830	0.6
1829	2.2
1828	2.5
1827	2.0
1826	2.2
1825	1.5
1824	1.8
1823	0.1
1822	3.4
1821	2.2
1820	0.4
1819	0.9
1818	1.5
1817	0.8
1816	-0.8
1815	1.1
1814	-0.8
1813	0.3
1812	-0.3
1811	0.3
1810	-1.8
1809	1.1
1808	0.3
1807	-1.6
1806	1.6
1805	1.5
1804	3.2
1803	3.5
1802	0.1
1801	2.5
1800	0.3
1799	1.5
1798	2.3
1797	0.9
1796	1.3
1795	-0.1
1794	2.0
1793	2.7
1792	1.5
1791	-0.1
1790	0.6
1789	0.9
1788	0.6
1787	1.1
1786	0.4
1785	0.1
1784	1.1
1783	1.1
1782	1.1
1781	0.9
1780	-0.6
1779	1.6
1778	2.8
1777	2.5
1776	0.9
1775	-0.1
1774	3.2
1773	3.9
1772	-0.8
1771	0.6
1770	3.7
1769	0.3
1768	0.9
1767	0.9
1766	0.8
1765	-0.3
1764	-0.6
1763	0.3
1762	1.6
1761	2.0
1760	0.3
1759	0.6
1758	1.3
1757	3.9
1756	-0.8
1755	1.1
1754	2.8
1753	1.1
1752	2.8
1751	3.2
1750	3.7
1749	0.9
1748	0.8
1747	0.6
1746	0.6
1745	1.6
1744	2.3
1743	0.9
1742	-0.8
1741	-0.3
1740	-1.6
1739	-0.6
1738	-0.4
1737	0.4
1736	2.0
1735	1.8
1734	0.9
1733	0.1
1732	-0.4
1731	-1.5
1730	1.8
1729	-0.3
1728	-1.0
1727	1.3
1726	1.8
1725	0.8
1724	-0.4
1723	1.3
1722	-0.4
1721	-0.1
1720	1.5
1719	0.6
1718	-1.0
1717	0.6
1716	1.1
1715	1.1
1714	-0.6
1713	-1.1
1712	1.1
1711	1.6
1710	0.1
1709	1.1
1708	-1.0
1707	1.6
1706	2.2
1705	-1.5
1704	0.4
1703	2.8
1702	0.6
1701	-1.1
1700	2.7
1699	0.3
1698	2.5
1697	-0.4
1696	-0.6
1695	-2.2
