# PAGES2kv2_NAm-ak115LMR393 - from PAGES Phase 2 v1.9.0
#-----------------------------------------------------------------------
#		World Data Center for Paleoclimatology, Boulder
#				and
#		NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
#
# Online_Resource:
#
# Original_Source_URL:
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Tree Rings
#--------------------
# Contribution_Date
#	Date: 2016-05-04
#--------------------
# Title
#	Study_Name: PAGES2kv2_NAm-ak115LMR393 - from PAGES Phase 2 v1.9.0
#--------------------
# Investigators
#	Investigators: DArrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.
#--------------------
# Description_and_Notes
#	Description: Data from PAGES second data collation effort.
#--------------------
# Publication
#	Authors: DArrigo, R.D.; Wilson, R.J.S.; Jacoby, G.C.
#	Published_Date_or_Year: 
#	Published_Title: 
#	Journal_Name: 
#	Volume: 
#	Edition:
#	Issue:
#	Pages: 
#	DOI: 
#	Online_Resource:
#	Full_Citation:
#	Abstract:
#--------------------
# Funding_Agency
#	
#	Grant:
#--------------------
# Site_Information
#	Site_Name: Seward Composite
#	Location: 
#	Country: 
#	Northernmost_Latitude: 65.2
#	Southernmost_Latitude: 65.2
#	Easternmost_Longitude: -162.3
#	Westernmost_Longitude: -162.3
#	Elevation: 
#--------------------
# Data_Collection
#	Collection_Name: PAGES2kv2_NAm-ak115LMR393
#	Earliest_Year: 1389
#	Most_Recent_Year: 2001
#	Time_Unit: y_ad
#	Core_Length:
#	Notes: {"database":{"database1":"LMR","database2":"PAGES2"}}{"climateInterpretation":{"basis":"", "climateVariable":"T", "climateVariableDetail":"air", "interpDirection":"positive", "seasonality":"[6, 7, 8]"}}
#--------------------
# Species
#	Species_Name: 
#	Species_Code: 
#--------------------
# Chronology:
#
#
#
#--------------------
# Variables
#
# Data variables follow that are preceded by ## in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
#
##age	age, , ,years AD, , , , ,N
##MXD	maximum latewood density, , , , "[6, 7, 8]", Tree Rings, , ,N
#
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: nan
#
age	MXD
1561	1.024
1562	0.971
1563	1.313
1564	1.089
1565	1.329
1566	1.068
1567	0.967
1568	0.996
1569	1.197
1570	0.995
1571	1.066
1572	0.968
1573	0.802
1574	1.035
1575	1.157
1576	1.137
1577	1.049
1578	1.053
1579	1.057
1580	1.182
1581	1.018
1582	0.888
1583	0.892
1584	0.895
1585	1.144
1586	1.025
1587	1.215
1588	0.784
1589	0.85
1590	0.981
1591	1.171
1592	1.049
1593	0.735
1594	0.674
1595	0.868
1596	0.872
1597	0.939
1598	0.878
1599	0.957
1600	0.885
1601	0.814
1602	1.004
1603	1.022
1604	0.938
1605	1.052
1606	1.006
1607	0.977
1608	1.154
1609	1.032
1610	1.03
1611	1.094
1612	1.045
1613	1.006
1614	0.866
1615	0.788
1616	1.065
1617	0.929
1618	0.83
1619	0.964
1620	0.916
1621	0.873
1622	0.984
1623	0.723
1624	1.021
1625	0.882
1626	0.964
1627	1.016
1628	0.897
1629	0.961
1630	0.929
1631	1.007
1632	1.014
1633	0.986
1634	1.174
1635	1.073
1636	0.897
1637	1.049
1638	0.98
1639	0.892
1640	1.034
1641	0.935
1642	0.952
1643	0.842
1644	1.036
1645	0.933
1646	0.886
1647	0.904
1648	0.982
1649	1.0
1650	0.996
1651	0.922
1652	0.849
1653	1.044
1654	0.889
1655	0.963
1656	0.734
1657	0.911
1658	0.954
1659	1.019
1660	1.013
1661	0.895
1662	1.076
1663	0.966
1664	0.903
1665	1.016
1666	0.922
1667	1.099
1668	0.887
1669	1.103
1670	0.74
1671	1.051
1672	0.983
1673	0.966
1674	1.058
1675	0.766
1676	1.08
1677	0.859
1678	1.028
1679	1.061
1680	0.897
1681	0.968
1682	1.014
1683	1.124
1684	1.006
1685	0.995
1686	1.113
1687	1.24
1688	1.179
1689	0.992
1690	1.176
1691	1.105
1692	1.106
1693	1.194
1694	1.107
1695	0.77
1696	1.058
1697	1.007
1698	1.001
1699	0.991
1700	1.046
1701	1.093
1702	0.902
1703	1.058
1704	0.928
1705	1.05
1706	1.019
1707	1.124
1708	1.047
1709	0.907
1710	1.068
1711	0.923
1712	1.126
1713	0.979
1714	0.918
1715	0.954
1716	1.081
1717	0.894
1718	0.915
1719	0.889
1720	0.93
1721	0.986
1722	1.022
1723	1.124
1724	0.966
1725	1.096
1726	1.016
1727	0.988
1728	1.025
1729	1.076
1730	0.828
1731	1.075
1732	0.95
1733	0.775
1734	1.004
1735	0.819
1736	0.851
1737	0.829
1738	0.838
1739	0.885
1740	1.03
1741	0.968
1742	0.841
1743	1.075
1744	0.904
1745	0.965
1746	0.912
1747	0.945
1748	0.998
1749	1.051
1750	1.089
1751	0.751
1752	1.017
1753	0.861
1754	0.926
1755	0.984
1756	1.029
1757	1.022
1758	0.937
1759	0.971
1760	1.002
1761	1.027
1762	0.897
1763	0.996
1764	0.76
1765	0.842
1766	0.751
1767	0.934
1768	0.876
1769	0.989
1770	0.912
1771	1.001
1772	1.012
1773	0.886
1774	0.963
1775	0.934
1776	1.116
1777	1.029
1778	1.004
1779	0.972
1780	0.819
1781	0.889
1782	0.983
1783	0.639
1784	1.012
1785	0.987
1786	0.93
1787	0.983
1788	1.089
1789	0.915
1790	1.022
1791	0.938
1792	1.113
1793	1.155
1794	0.995
1795	0.971
1796	1.081
1797	0.988
1798	0.99
1799	0.853
1800	0.963
1801	1.045
1802	0.955
1803	1.039
1804	1.014
1805	1.049
1806	1.02
1807	0.769
1808	1.036
1809	0.932
1810	0.986
1811	1.033
1812	1.032
1813	1.004
1814	0.747
1815	0.925
1816	1.031
1817	1.025
1818	0.908
1819	0.928
1820	0.955
1821	1.01
1822	0.903
1823	0.849
1824	1.005
1825	1.066
1826	0.988
1827	0.944
1828	0.921
1829	0.868
1830	0.982
1831	0.873
1832	0.968
1833	1.086
1834	0.755
1835	1.008
1836	0.934
1837	1.013
1838	1.037
1839	0.966
1840	0.998
1841	0.96
1842	0.919
1843	0.92
1844	0.962
1845	1.096
1846	0.909
1847	1.013
1848	0.977
1849	0.89
1850	0.959
1851	0.98
1852	0.975
1853	0.971
1854	1.0
1855	1.021
1856	0.764
1857	1.032
1858	0.995
1859	0.94
1860	0.902
1861	0.653
1862	0.855
1863	0.862
1864	0.765
1865	1.125
1866	0.943
1867	1.053
1868	0.824
1869	0.958
1870	1.15
1871	1.0
1872	0.991
1873	1.026
1874	1.026
1875	0.936
1876	0.964
1877	1.082
1878	1.035
1879	0.942
1880	0.952
1881	1.059
1882	1.032
1883	1.037
1884	1.039
1885	0.879
1886	0.803
1887	1.042
1888	0.958
1889	1.008
1890	0.729
1891	1.169
1892	0.985
1893	1.011
1894	0.954
1895	0.978
1896	0.633
1897	0.933
1898	1.044
1899	0.968
1900	1.011
1901	0.852
1902	1.119
1903	1.032
1904	1.09
1905	0.956
1906	1.151
1907	1.046
1908	1.015
1909	1.029
1910	0.89
1911	1.032
1912	1.078
1913	1.081
1914	1.074
1915	1.026
1916	1.035
1917	0.997
1918	1.059
1919	0.966
1920	0.944
1921	1.147
1922	0.848
1923	1.197
1924	0.9
1925	1.126
1926	1.159
1927	1.105
1928	0.934
1929	1.17
1930	0.971
1931	0.966
1932	0.996
1933	1.073
1934	0.964
1935	0.883
1936	1.095
1937	1.057
1938	1.06
1939	1.027
1940	1.042
1941	0.946
1942	1.048
1943	1.104
1944	1.041
1945	0.946
1946	1.051
1947	1.073
1948	0.978
1949	1.052
1950	1.121
1951	1.012
1952	0.996
1953	1.187
1954	1.126
1955	1.132
1956	1.156
1957	1.152
1958	1.07
1959	1.009
1960	1.216
1961	1.06
1962	1.047
1963	1.044
1964	1.118
1965	0.929
1966	1.143
1967	0.999
1968	1.133
1969	0.991
1970	1.035
1971	0.96
1972	1.079
1973	0.978
1974	1.141
1975	1.093
1976	1.087
1977	1.103
1978	1.005
1979	1.085
1980	1.024
1981	0.971
1982	0.995
1983	1.037
1984	0.976
1985	1.123
1986	0.919
1987	1.079
1988	1.142
1989	0.943
1990	1.149
1991	1.027
1992	1.009
1993	1.16
1994	1.06
1995	1.103
1996	0.97
1997	1.19
1998	0.973
1999	0.99
2000	0.916
2001	0.978
